GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
84,7,-3,16417,10301,11182,11012,22932,4
-6,-31,10,16125,10255,11145,11012,23022,4
-12,3,13,15964,10221,11084,11012,22977,4
129,43,-43,15932,10209,11145,10963,22977,4
52,-6,-30,15900,10209,11060,10939,23112,4
39,-30,6,16681,10221,10915,10927,23225,4
92,31,-27,16352,10186,10819,10915,23316,4
-74,-25,26,16222,10174,10795,10891,23248,4
17,-30,9,16028,10163,10783,10891,23180,4
16,-17,-8,15996,10163,10771,10903,23112,4
-12,28,5,16028,10453,10771,10879,23112,4
34,34,-10,16028,10174,10879,10915,23022,4
23,10,10,16238,10163,10771,10879,22910,4
28,37,-3,16028,10174,10771,10879,22843,4
-6,17,8,15996,10464,10771,10915,22798,4
-14,-14,18,15964,10174,10879,10879,22820,4
-20,8,9,16189,10197,10807,10915,22843,4
4,-9,0,16109,10209,10831,10915,22820,4
32,33,4,16238,10209,10867,10927,22798,4
-55,1,11,16125,10221,10867,10915,22843,4
15,-6,3,16060,10209,10855,10915,22776,4
21,-7,-1,16060,10221,10867,10927,22776,4
8,-18,11,15996,10232,10867,10915,22776,4
8,-8,-2,15996,10221,10867,10915,22798,4
-11,-8,5,16012,10221,10867,10915,22754,4
-25,10,0,15916,10499,10831,10915,22754,4
-49,-34,21,15932,10209,10963,10927,22687,4
-41,29,7,15980,10221,10867,10915,22754,4
13,9,13,16044,10232,10867,10915,22687,4
21,13,3,16093,10221,10975,10915,22709,4
10,12,-1,16157,10221,10867,10915,22754,4
39,3,16,16157,10221,10999,10915,22709,4
55,47,37,16093,10221,10867,10915,22665,4
0,29,-3,16028,10232,10891,10915,22599,4
-8,-30,-9,15900,10221,10879,10915,22510,4
13,-10,-4,15964,10488,10867,10915,22466,4
-6,-14,16,15964,10221,10915,10915,22488,4
26,37,-23,15980,10488,10915,10927,22401,4
17,3,-3,16028,10209,10987,10927,22357,4
26,-34,6,16238,10255,11060,10963,22313,4
44,6,8,16254,10255,11157,10999,22357,4
-76,-4,19,16648,10301,11565,11109,22532,4
-96,-31,9,16681,10406,11881,11133,22401,4
12,-11,3,16748,10441,11944,11109,22335,4
18,7,-5,16681,10488,11932,11084,22270,4
68,25,6,16632,10488,11830,11072,22248,4
2,16,5,16698,10511,11754,11048,22226,4
6,30,-12,16681,10488,11716,11060,22205,4
-1,32,-27,16632,10429,11478,11012,22140,4
26,22,-25,16632,10348,11292,10915,22096,4
-6,12,-12,16582,10523,11133,10891,22053,4
77,-21,-16,16434,10209,11060,10867,22075,4
-6,-54,15,16368,10186,10879,10867,22140,4
-16,-38,-5,16303,10186,10867,10843,22140,4
-15,-9,3,16287,10186,10867,10831,22075,4
-12,-4,-1,16125,10186,10843,10831,22053,4
47,-18,-12,16157,10174,10843,10855,21989,4
-38,-11,16,16093,10163,10867,10867,21989,4
-3,9,-2,16093,10163,10843,10843,21967,4
-9,24,4,16093,10163,10819,10831,21967,4
6,10,-4,16044,10429,10819,10831,21903,4
2,-2,-3,15996,10140,10819,10843,21989,4
24,-7,-8,15980,10163,10819,10819,21882,4
18,-4,-14,15980,10163,10783,10843,21882,4
-3,-26,9,15964,10163,10795,10843,21860,4
22,-15,-5,15932,10429,10807,10843,21839,4
5,0,-10,15916,10163,10783,10867,21796,4
-15,-5,0,15900,10163,10795,10867,21818,4
-6,-9,11,15916,10163,10819,10867,21775,4
21,-27,-2,15916,10163,10795,10867,21818,4
-22,33,10,15964,10163,10927,10867,21818,4
-19,-5,16,15964,10174,10783,10879,21818,4
13,11,7,15916,10174,10915,10891,21839,4
-24,42,-4,16028,10464,10819,10903,21775,4
-23,11,-3,15964,10163,10927,10891,21754,4
-5,10,6,15964,10163,10831,10891,21754,4
12,-15,-1,15964,10163,10831,10879,21733,4
0,9,-13,15964,10174,10819,10915,21733,4
23,2,-4,15948,10163,10819,10915,21775,4
29,-28,14,15397,10129,10771,10879,21818,4
23,-11,34,14253,10117,10771,10915,21796,4
-2,-21,37,13806,10117,10748,10915,21563,4
6,-69,67,13538,10117,10748,10915,21458,4
6,-42,6,13468,10106,10748,10915,21333,4
-9,-22,-11,13412,10083,10855,10927,21312,4
31,-13,-3,13580,10106,10748,10927,21146,4
45,-55,6,15058,10152,10831,10975,21167,4
41,-46,10,18057,10488,11354,11048,21437,4
-15,-28,15,19231,10987,12021,11012,21458,4
-89,-79,59,19344,11170,12810,11060,21479,4
-130,-83,107,20098,12009,15459,11255,21563,4
-21,93,-24,19650,11779,14311,11255,21375,4
-50,-15,-18,19231,11416,13524,11133,21291,4
32,2,-17,19099,11416,13482,11109,21250,4
41,-14,-2,19005,11453,13482,11109,21146,4
-13,38,-23,19061,11528,13510,11096,21125,4
-24,18,-9,19080,11453,13218,11048,21125,4
-25,31,-24,19249,10987,12163,10963,21125,4
-24,1,-3,19043,10915,11906,10951,21125,4
0,-2,21,18857,10939,11906,10951,21146,4
-28,-9,26,18857,11012,12124,10963,21125,4
-6,44,-7,18968,11157,12398,10975,21146,4
-33,46,-48,19099,11292,12703,11048,21146,4
-25,26,-11,19401,11754,13992,11304,21291,4
52,-42,37,19458,11957,14166,11603,21312,4
91,-34,2,19306,11804,13650,11465,21270,4
-23,0,1,19174,11665,13329,11366,21208,4
10,-31,12,19155,11665,13191,11304,21208,4
9,-56,0,19136,11653,13013,11231,21208,4
2,17,-12,19099,11653,12972,11219,21167,4
2,-25,-8,19080,11653,12959,11255,21187,4
-3,-19,-6,19118,11703,12945,11219,21125,4
-6,3,2,19080,11678,12918,11182,21125,4
11,-17,-5,19024,11691,12918,11182,21146,4
-60,-2,5,19005,11653,12743,11157,21167,4
62,17,6,18894,11615,12543,11109,21167,4
74,3,44,18949,11603,12556,11072,21208,4
-117,-10,28,18931,11565,12596,11084,21208,4
47,-25,6,18820,11565,12596,11060,21208,4
44,29,-12,18727,11603,12636,11072,21167,4
56,33,-20,18635,11603,12623,11072,21167,4
87,18,-17,18635,11603,12596,11084,21084,4
89,59,-31,18931,11653,12583,11170,21125,4
-122,-30,65,19554,11703,12556,11983,21333,4
-18,-42,17,19099,11703,12716,11615,21229,4
30,-12,2,19099,11830,12824,11553,20961,4
19,18,0,19306,11817,12797,11528,20920,4
23,-40,29,19193,11830,12837,11515,20940,4
32,14,-51,19458,12021,13068,11565,20737,4
76,-69,-26,19249,12021,13122,12163,20961,4
-292,-36,188,19306,11957,13191,13454,20696,4
82,-259,117,19477,11996,13735,12878,21229,4
-13,88,-81,18801,11830,13315,11792,20879,4
105,135,-36,18093,11465,12464,11329,20656,4
178,128,-73,17461,11206,12124,11170,20395,4
-75,109,-80,17254,11157,11957,11109,20157,4
-2,33,-33,17084,11121,11855,11072,20019,4
-47,13,-27,17084,11157,11855,11072,19941,4
-22,-14,18,16999,11157,11855,11060,19921,4
-44,-13,-23,16949,11133,11855,11084,19921,4
2,27,-29,16932,11157,11842,11060,19863,4
-49,10,26,16882,11133,11817,11072,19863,4
-6,30,-8,16848,11170,11855,11084,19863,4
-83,-23,21,16831,11145,11842,11084,19766,4
19,3,7,16831,11182,11842,11084,19766,4
5,21,-20,16781,11182,11830,11096,19824,4
14,16,-8,16748,11170,11868,11109,19766,4
31,-40,4,16765,11170,11868,11072,19785,4
-44,-2,-5,16765,11194,11881,11109,19766,4
5,7,19,16781,11206,11983,11109,19766,4
13,7,9,16831,11157,12021,11109,19766,4
-11,-13,37,16898,11048,12163,11109,19843,4
18,37,-20,16983,10867,12060,11072,19863,4
-28,44,7,16949,10843,12034,11072,19843,4
47,30,-17,16915,10843,12034,11084,19902,4
11,4,-7,16882,10819,12009,11084,19863,4
19,57,-23,16882,10831,11996,11096,19766,4
-13,36,6,16815,10831,11983,11109,19785,4
-79,-6,12,15058,10488,11490,11133,19766,4
47,-26,19,13806,10255,11255,11121,19535,4
31,16,-4,13287,10209,11157,11133,19382,4
-19,-22,10,13081,10174,11182,11133,19193,4
24,-53,12,13122,10209,11121,11121,19080,4
-7,-22,4,13122,10174,11121,11157,19005,4
5,-42,2,13371,10453,11072,11157,19005,4
12,30,-17,13454,10152,11060,11157,19005,4
-27,11,-6,13482,10129,11036,11145,18968,4
19,-28,20,13426,10140,11072,11170,19005,4
-25,-7,-9,13566,10163,11060,11157,19024,4
16,-2,3,13594,10129,11096,11170,19005,4
12,14,10,13594,10129,10975,11170,19005,4
17,21,6,13594,10140,11084,11182,19005,4
-27,2,12,13594,10429,10987,11170,18968,4
13,35,-14,13580,10117,11060,11170,19024,4
8,17,-2,13538,10429,10963,11182,19005,4
12,11,-10,13524,10117,10963,11170,19005,4
21,30,-3,13538,10140,10963,11206,18968,4
-19,7,-7,13594,10129,10963,11206,18949,4
1,-4,1,13650,10129,10975,11206,18949,4
-31,-1,-3,13693,10129,11084,11206,18987,4
-1,-35,9,13707,10129,10963,11206,18931,4
-12,-1,6,13735,10129,10963,11219,18931,4
9,-14,15,13735,10129,11072,11231,18931,4
18,38,-41,13764,10140,10999,11465,18949,4
-44,17,12,13835,10140,10963,11804,18968,4
-87,-20,24,13978,10429,10963,12124,18949,4
-43,-6,7,14108,10140,10975,12073,18875,4
-49,-2,10,14137,10163,11096,11932,18931,4
-51,-44,24,14937,10174,11024,11366,19043,4
22,35,-13,14907,10163,10999,11060,19080,4
32,18,-23,14801,10163,11072,11012,19061,4
-21,16,-20,14711,10163,10987,10999,19099,4
10,17,-2,14952,10174,11060,11012,18987,4
-55,30,-10,14997,10209,11133,11060,18931,4
35,33,-14,14982,10209,11096,11060,18968,4
-20,-3,26,15074,10186,11133,11072,18931,4
-9,-19,-4,15043,10209,11109,11084,18709,4
-40,-30,27,15335,10209,11072,11170,18236,4
-30,-24,19,15916,10244,11170,11231,18326,4
19,26,-20,15837,10244,11170,11206,18272,4
19,31,9,15678,10499,11170,11206,18308,4
-12,-1,3,15647,10255,11219,11280,18272,4
-22,-9,23,15631,10244,11219,11317,18308,4
-18,5,2,15647,10255,11268,11453,18272,4
14,-5,6,15694,10278,11255,11465,18272,4
-24,-7,10,15757,10301,11255,11503,18272,4
3,9,4,15789,10546,11317,11665,18200,4
-28,-29,5,15805,10325,11317,11615,18326,4
10,-4,2,15789,10313,11317,11565,18272,4
15,2,-6,15789,10313,11292,11615,18236,4
-8,12,-6,15789,10325,11304,11754,18218,4
-4,4,1,15837,10325,11292,11830,18236,4
-3,10,12,11206,26776,35602,29274,10605,5
-5,15,2,11206,26723,35602,29245,10641,5
-3,-12,-12,11194,26749,35565,29274,10629,5
2,10,3,11182,26697,35565,29216,10629,5
-17,27,-5,11206,26697,35565,29216,10629,5
-7,-16,-6,11206,26670,35528,29216,10641,5
-34,-43,20,11206,26697,35528,29158,10605,5
-39,-39,1,11170,26670,35492,29071,10629,5
-47,-26,38,11194,26618,35455,29100,10511,5
12,-33,-16,11206,26644,35455,29158,10488,5
27,-9,11,11194,26618,35382,29071,10488,5
41,-10,-24,11206,26618,35418,29013,10499,5
5,2,12,11182,26566,35382,29042,10464,5
-19,24,-1,11182,26566,35309,29013,10499,5
-8,22,-10,11170,26618,35345,28927,10511,5
36,-37,29,11170,26566,35345,28898,10535,5
41,9,-15,11170,26566,35309,28927,10511,5
-32,40,9,11182,26513,35309,28927,10535,5
-2,2,-2,11170,26513,35236,28812,10546,5
5,-21,0,11194,26539,35272,28869,10535,5
-20,-34,-8,11231,26539,35163,29216,10488,5
1,-108,34,11182,26513,35091,29158,10464,5
73,28,35,11157,26723,35127,29100,10441,5
-44,15,-32,11133,26618,35018,29129,10406,5
47,10,-20,11133,26253,34946,29042,10441,5
31,-38,11,11157,26124,34874,28984,10441,5
-36,-35,29,11354,25793,34839,28984,10441,5
-20,7,33,11503,25591,34910,28955,10441,5
-5,26,-12,11553,25465,34874,28869,10441,5
-52,37,-16,11603,25440,34839,28840,10441,5
-21,-15,-9,11553,25440,34767,28869,10441,5
-4,28,-22,11478,25390,34731,28812,10418,5
-6,5,9,11465,25365,34624,28697,10488,5
21,27,7,11403,25291,34660,28697,10464,5
21,4,22,11379,25266,34660,28697,10441,5
-5,6,-6,11379,25266,34589,28612,10453,5
-98,-24,-5,11354,25241,34553,28612,10441,5
-61,-29,-19,11379,25192,34553,28612,10476,5
-31,1,-8,11366,25216,34624,28583,10488,5
-44,21,-20,11341,25216,34589,28583,10418,5
-173,-54,59,11354,25167,34589,28612,10394,5
0,7,-13,11354,25019,34553,28640,10394,5
12,22,-30,11317,24995,34518,28527,10406,5
-39,-37,22,11317,24946,34447,28527,10418,5
28,24,-16,11329,24995,34553,28555,10394,5
1,15,45,11304,24946,34447,28442,10394,5
53,0,-19,11403,24995,34447,28414,10429,5
-17,-51,14,11465,24995,34482,28414,10418,5
38,-20,27,11515,24970,34482,28414,10418,5
26,35,-19,11515,24946,34447,28385,10441,5
-12,-6,-13,11453,24970,34482,28385,10406,5
23,3,19,11403,24897,34341,28385,10406,5
4,4,2,11403,24897,34341,28301,10441,5
33,-12,-4,11403,24848,34341,28301,10406,5
5,4,16,11416,24897,34376,28357,10441,5
-45,-27,-27,11428,24921,34376,28357,10406,5
0,15,-27,11478,24946,34482,28301,10406,5
60,10,2,11416,24897,34412,28329,10441,5
21,-10,-7,11403,24727,34271,28245,10418,5
-1,-29,-3,11354,24702,34235,28273,10441,5
75,26,-13,11465,24654,34200,28161,10453,5
9,0,25,12690,24534,34200,28301,10464,5
2,17,7,13863,24438,34130,28245,10441,5
78,6,0,14636,24510,34271,28273,10406,5
25,2,0,14756,24414,34341,28245,10394,5
-60,41,11,15058,24414,34341,28357,10406,5
58,-6,15,14861,24342,34447,28357,10441,5
160,30,73,14518,24366,34518,28414,10441,5
207,-4,10,14355,24223,34447,28414,10418,5
74,50,6,14370,24176,34412,28385,10429,5
30,17,33,14224,24176,34341,28301,10418,5
-3,-74,40,14195,24129,34235,28301,10441,5
-10,-26,-30,14108,24081,34200,28245,10418,5
-124,4,-12,14137,24058,34165,28245,10453,5
-22,-4,40,14311,24058,34200,28301,10748,5
38,36,-16,14108,23940,34130,28329,10535,5
-4,20,4,14021,23940,34095,28301,10499,5
51,48,-10,13921,23894,34060,28301,10488,5
40,45,-10,13863,23894,34026,28245,10488,5
33,30,-17,13735,23894,34026,28161,10488,5
57,-33,19,13735,23894,33991,28133,10488,5
-1,-17,8,13735,23847,33956,28077,10499,5
20,1,-6,13622,23847,33921,28133,10488,5
-16,-18,-21,13440,23847,33852,28105,10488,5
54,-56,-26,13260,23800,33887,28049,10476,5
63,-52,-15,13150,23800,33852,28077,10488,5
-30,-61,7,13122,23800,33783,28022,10499,5
4,10,6,13068,23777,33748,28022,10499,5
-17,26,1,13136,23661,33748,27939,10511,5
32,14,0,13122,23661,33714,27966,10499,5
-7,-2,13,13081,23661,33714,27939,10511,5
-37,-68,7,13068,23661,33679,27911,10464,5
-41,9,8,13027,23707,33679,27911,10441,5
-34,-11,-28,13027,23684,33714,27911,10418,5
3,21,-14,12972,23684,33645,27856,10429,5
-33,-60,-13,12346,23777,33645,27800,10441,5
-56,-19,38,11716,23661,33645,27856,10441,5
-10,81,-3,11317,23615,33679,27883,10453,5
22,-89,7,11255,23499,33714,27939,10441,5
-39,-27,3,11416,23294,33439,27966,10441,5
25,-28,0,11678,23248,33371,27939,10406,5
-37,-31,-35,11817,23203,33236,27911,10418,5
-8,-17,11,11716,23157,33100,27800,10418,5
47,10,-11,11754,23180,33033,27800,10441,5
51,-27,40,12034,23180,32999,27718,10418,5
-22,43,10,12202,23180,32966,27800,10441,5
48,26,12,12346,23112,32932,27718,10441,5
83,191,-180,12280,23067,32899,27691,10418,5
-22,-33,42,12163,23022,32966,27663,10406,5
-45,89,-18,12583,22977,33033,27718,10394,5
49,24,-38,12451,22977,33033,27636,10441,5
247,-94,-96,12438,22955,32899,27581,10418,5
-139,-120,66,12438,22955,32799,27581,10441,5
176,-121,-4,12438,22932,32765,27499,10453,5
-84,17,30,12189,22955,32732,27527,10476,5
-156,33,66,12163,22932,32732,27472,10441,5
-100,30,34,12267,22932,32765,27499,10453,5
-13,48,-3,12490,22977,32799,27499,10464,5
-19,24,-11,12346,22955,32765,27499,10418,5
10,91,-50,12163,22977,32765,27554,10406,5
19,28,-3,12073,22955,32765,27527,10394,5
-24,-14,35,12112,22955,32765,27472,10429,5
73,63,24,12241,23022,32765,27418,10441,5
35,-10,15,12202,23022,32832,27418,10441,5
-88,-43,19,12267,22955,32765,27364,10441,5
34,46,8,12176,22910,32699,27364,10441,5
-198,-47,31,11766,22932,32732,27418,10441,5
-48,-12,29,11653,22776,32699,27391,10453,5
32,10,-11,11855,22776,32666,27310,10441,5
28,11,-6,12021,22754,32732,27364,10453,5
-68,12,-5,12124,22843,32699,27337,10464,5
-27,1,-3,12086,22798,32633,27310,10464,5
-31,-9,-4,12060,22798,32599,27283,10488,5
-36,-16,5,12060,22798,32533,27283,10453,5
-26,29,-14,11957,22776,32599,27256,10464,5
8,24,-2,11906,22820,32533,27283,10453,5
-49,14,6,12280,22843,32500,27283,10488,5
3,0,-7,12320,22798,32500,27283,10464,5
19,27,-18,12073,22754,32467,27256,10464,5
12,2,-12,12086,22754,32467,27229,10464,5
-30,21,-2,12189,22709,32435,27175,10441,5
-23,5,-5,12267,22709,32467,27229,10488,5
-4,5,7,12346,22665,32467,27229,10499,5
24,-9,19,12490,22665,32500,27256,10488,5
-26,1,-15,12267,22621,32467,27229,10488,5
-8,16,-10,12112,22643,32435,27202,10499,5
59,12,-20,12060,22643,32435,27202,10499,5
11,8,-1,11996,22665,32435,27202,10535,5
-47,-8,-6,12009,22599,32435,27175,10499,5
-46,5,8,11906,22665,32435,27148,10499,5
31,7,11,11678,22709,32500,27148,10499,5
-37,26,2,11453,22843,32533,27148,10499,5
-16,15,10,11416,22843,32566,27175,10499,5
64,41,4,11678,22910,32666,27175,10499,5
31,30,10,11881,22887,32699,27175,10499,5
-45,2,8,11906,22843,32699,27256,10499,5
-40,-17,-16,11855,22798,32633,27229,10499,5
-26,-5,-3,11716,22754,32566,27202,10488,5
-2,11,2,11855,22731,32500,27202,10499,5
18,-1,-3,12073,22709,32435,27175,10511,5
10,14,-20,12021,22687,32369,27095,10535,5
28,14,9,11842,22665,32303,27095,10499,5
-21,32,29,11957,22665,32271,27068,10499,5
-16,-1,7,12228,22599,32271,27068,10499,5
44,4,-25,12034,22621,32303,27095,10511,5
50,-29,-4,11957,22599,32271,27095,10535,5
129,-482,73,12034,22599,32336,27068,10546,5
59,20,-24,12073,22621,32303,27041,10582,5
22,-10,-17,12073,22576,32303,27041,10570,5
49,22,21,12060,22576,32271,27041,10558,5
25,15,-15,12034,22576,32271,27041,10582,5
15,64,-33,12060,22621,32238,27041,10594,5
11,-11,4,11868,22532,32173,27015,10546,5
33,-8,27,11906,22401,32140,27122,10523,5
33,-68,54,12086,22401,32043,27202,10499,5
-56,2,15,12372,22510,31946,27068,10499,5
-34,7,-11,12570,22576,32010,26961,10511,5
-6,-32,4,12517,22687,31978,26988,10488,5
11,36,-15,12543,22709,32108,26882,10464,5
-77,1,-40,13013,22709,32140,26829,10464,5
29,65,-8,13707,22488,32108,26829,10453,5
1,95,-53,13806,22444,32108,26776,10441,5
46,5,0,13246,22335,31978,26697,10464,5
-42,7,10,13150,22270,31849,26618,10453,5
9,27,-13,13081,22292,31752,26618,10476,5
-2,-44,-9,13027,22248,31656,26618,10464,5
-5,-21,-2,13013,22248,31656,26566,10464,5
24,35,-3,12932,22248,31593,26566,10464,5
13,22,-6,13301,22205,31624,26644,10441,5
0,-22,-13,13398,22226,31593,26566,10441,5
2,-13,2,13095,22183,31593,26513,10464,5
-17,-6,0,13068,22161,31497,26566,10476,5
-16,-3,-1,13122,22226,31529,26487,10488,5
33,48,-35,12972,22205,31593,26331,10464,5
-33,-14,6,12851,22161,31529,26435,10453,5
2,33,2,12824,22205,31593,26461,10453,5
-46,31,26,12932,22140,31529,26435,10464,5
8,2,-15,12878,22075,31497,26357,10464,5
-32,66,8,13013,21967,32075,26409,10476,5
23,-22,9,12905,21924,32010,26383,10453,5
-17,-5,8,12346,21903,32010,26383,10488,5
-23,-32,32,11703,22053,31593,26409,10464,5
-7,6,-12,11490,22053,31688,26566,10453,5
16,0,-18,11553,21989,32075,26539,10418,5
1,2,6,11665,21967,31913,26487,10453,5
-9,-44,-13,11553,21946,31881,26513,10464,5
92,-30,-40,11379,21967,31849,26566,10441,5
149,381,-159,11243,21989,31913,26829,10394,5
-51,42,22,11231,21903,31849,26644,10394,5
43,-76,47,11354,21882,31785,26644,10441,5
-44,17,28,11528,21796,31881,26644,10582,5
101,143,-56,11503,21818,31817,26513,10594,5
27,256,-54,11503,21775,31978,26566,10582,5
40,-45,-13,11453,21796,31849,26618,10629,5
68,-130,62,11453,21754,31978,26566,10582,5
26,-30,-4,11416,21627,31946,26461,10394,5
-117,-15,-11,11416,21627,31913,26513,10348,5
-12,14,-12,11416,21584,31881,26409,10348,5
10,-2,-17,11428,21563,31817,26331,10348,5
146,60,-83,11416,21669,31752,26357,10394,5
-38,-11,28,11268,21733,31881,26357,10383,5
71,-3,-9,11304,21818,31881,26305,10394,5
-55,34,-2,12163,21989,32108,26305,10394,5
-10,17,5,13013,21989,32010,26331,10394,5
6,27,-3,14253,21989,31978,26305,10394,5
-47,-22,-12,13693,21903,32010,26202,10394,5
-22,1,5,13426,21882,31913,26228,10406,5
5,6,-3,13150,21796,31849,26253,10394,5
7,0,-3,12864,21796,31688,26176,10406,5
-12,12,6,12770,21754,31688,26150,10418,5
-27,9,-4,12636,21733,31593,26202,10406,5
-10,-1,7,12530,21711,31529,26150,10406,5
-7,10,-3,12636,21648,31561,26099,10406,5
-18,-13,1,12797,21627,31561,26150,10406,5
-18,0,5,12959,21584,31593,26176,10406,5
-8,37,6,13205,21563,31624,26150,10394,5
45,47,26,13232,21584,31720,26176,10406,5
3,-80,68,13454,21584,31881,26253,10394,5
-116,34,24,13177,21542,31978,26305,10359,5
-20,107,-2,12959,21479,31978,26305,10394,5
9,34,-15,12837,21479,31913,26228,10383,5
-2,-4,-10,12797,21458,31913,26253,10394,5
-41,-18,7,12797,21458,31881,26176,10394,5
-62,-12,-46,12824,21458,31785,26150,10406,5
-133,-10,24,12743,21437,31720,26176,10406,5
37,-30,0,12972,21416,31656,26150,10394,5
3,-33,0,13260,21500,31624,26150,10394,5
-2,-48,-5,13454,21606,31720,26305,10406,5
-46,-51,40,13510,21606,31624,26253,10394,5
2,-126,106,13622,21521,31593,26253,10394,5
27,11,32,13679,21500,31593,26150,10394,5
30,25,12,12770,21627,31720,26253,10394,5
1,41,34,12228,21733,31881,26228,10394,5
23,50,-12,11983,21754,31913,26150,10394,5
49,2,-17,11906,21733,31946,26202,10406,5
1,51,-23,11881,21796,32010,26202,10406,5
13,3,7,11906,21796,32010,26124,10441,5
-5,26,-15,11919,21775,31978,26022,10418,5
-2,-9,-6,12150,21669,31913,26099,10453,5
-41,1,-22,12596,21648,31849,26022,10418,5
1,23,-16,13510,21542,31817,25971,10441,5
77,-4,-32,14209,21521,31752,25971,10441,5
-31,-17,0,14429,21437,31720,25945,10406,5
33,40,-36,14195,21395,31752,25971,10441,5
-25,25,6,14108,21375,31785,25945,10441,5
21,-4,-38,13964,21312,31752,25996,10441,5
-4,-31,-14,13906,21354,31720,25945,10441,5
-20,10,-4,13906,21312,31656,25894,10464,5
-3,-12,-9,13792,21312,31593,25920,10406,5
50,-24,-18,13693,21312,31593,25920,10418,5
23,11,-6,13650,21291,31497,25818,10441,5
18,10,-6,13679,21312,31497,25843,10441,5
58,-19,-29,13622,21291,31497,25843,10453,5
26,2,-26,13538,21333,31529,25818,10488,5
7,-12,15,13468,21354,31497,25818,10488,5
2,18,-4,13707,21354,31434,25894,10488,5
50,18,-14,13735,21375,31402,25894,10511,5
-19,21,10,13580,21375,31465,25818,10511,5
28,-16,32,13496,21229,31434,25843,10488,5
3,17,-15,13524,21250,31434,25945,10453,5
-15,0,8,13496,21229,31370,25894,10488,5
12,-5,17,13566,21291,31370,25818,10488,5
-11,-5,4,13665,21333,31434,25920,10488,5
-23,-9,29,13622,21312,31402,25894,10499,5
78,-59,14,13636,21312,31370,25818,10499,5
75,-129,24,13863,21291,31213,25717,10594,5
-7,22,21,14036,21146,31025,25717,10546,5
-2,28,-5,14137,21208,30962,25641,10546,5
45,-15,-14,14079,21312,30962,25591,10535,5
50,-21,-18,13921,21291,30994,25540,10546,5
-35,12,-3,13906,21229,30994,25540,10558,5
16,2,-9,13906,21229,30962,25490,10546,5
-12,17,-30,13863,21291,30962,25440,10582,5
-10,-13,-29,13835,21229,30931,25515,10546,5
-19,1,4,13849,21229,30962,25490,10546,5
-5,6,7,13835,21250,30900,25390,10582,5
-14,29,19,13849,21229,30962,25440,10546,5
-13,17,-20,13849,21229,30931,25440,10570,5
-2,24,-7,13863,21229,30900,25390,10558,5
3,25,11,13992,21187,30962,25415,10570,5
23,-5,-30,14122,21208,30962,25465,10558,5
-2,-22,-17,14370,21208,30962,25440,10582,5
-6,4,-7,14458,21208,30962,25390,10582,5
-7,-3,1,14488,21208,30962,25465,10594,5
-12,-6,-10,14592,21229,30962,25415,10582,5
27,-18,9,14532,21167,30962,25390,10582,5
14,-9,-14,14532,21208,30807,25192,10594,5
-8,9,-6,14547,21187,30931,25440,10582,5
-10,-8,-5,14503,21208,30962,25415,10594,5
-5,0,6,14503,21167,30931,25316,10617,5
5,4,8,14518,21187,30900,25440,10594,5
14,-11,0,14518,21167,30869,25390,10629,5
-8,8,-9,14503,21187,30869,25390,10605,5
-10,18,8,14577,21187,30900,25316,10605,5
-14,0,7,14577,21167,30900,25390,10594,5
-2,-2,-3,14621,21146,30869,25390,10594,5
10,-26,-3,14621,21167,30900,25316,10594,5
